Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
140	55	0	1.9707586	353.198225	353.19149	353.172919	353.198225	0.0253069454	1.70329472	0	100	0	0	3
141	56	0	1.98617143	353.198347	353.192261	353.175856	353.198347	0.022491085	1.70329472	0	100	0	0	3
142	56	0	2.00158425	353.19846	353.192946	353.178409	353.19846	0.0200507649	1.70329472	0	100	0	0	3
143	57	0	2.01699707	353.198564	353.193556	353.180627	353.198564	0.0179371623	1.70329472	0	100	0	0	3
144	57	0	2.03240989	353.198661	353.194103	353.182571	353.198661	0.0160897715	1.70329472	0	100	0	0	3
145	57	0	2.04782272	353.19875	353.194593	353.184272	353.19875	0.0144788078	1.70329472	0	100	0	0	3
146	58	0	2.06323554	353.198835	353.195035	353.185764	353.198835	0.0130703179	1.70329472	0	100	0	0	3
147	58	0	2.07864836	353.198915	353.195433	353.187083	353.198915	0.0118319235	1.70329472	0	100	0	0	3
148	58	0	2.09406118	353.198986	353.195794	353.188255	353.198986	0.0107318982	1.70329472	0	100	0	0	3
149	59	0	2.109474	353.199004	353.196119	353.189291	353.199004	0.00971225273	1.70329472	0	100	0	0	3
150	59	0	2.12488683	353.199035	353.196415	353.190218	353.199035	0.00881640047	1.70329472	0	100	0	0	3
151	60	0	2.14029965	353.19907	353.196683	353.191046	353.19907	0.00802434714	1.70329472	0	100	0	0	3
152	60	0	2.15571247	353.199106	353.196927	353.191794	353.199106	0.00731176249	1.70329472	0	100	0	0	3
153	61	0	2.17112529	353.199142	353.19715	353.192465	353.199142	0.00667675401	1.70329472	0	100	0	0	3
154	61	0	2.18653811	353.199176	353.197353	353.193072	353.199176	0.0061041175	1.70329472	0	100	0	0	3
155	61	0	2.20195094	353.19921	353.197539	353.193619	353.19921	0.00559096374	1.70329472	0	100	0	0	3
156	62	0	2.21736376	353.199242	353.19771	353.194117	353.199242	0.00512569931	1.70329472	0	100	0	0	3
157	62	0	2.23277658	353.199274	353.197866	353.194569	353.199274	0.0047051835	1.70329472	0	100	0	0	3
158	63	0	2.2481894	353.199304	353.198009	353.194982	353.199304	0.00432224988	1.70329472	0	100	0	0	3
159	63	0	2.26360223	353.199333	353.198141	353.195358	353.199333	0.00397518386	1.70329472	0	100	0	0	3
160	63	0	2.27901505	353.199361	353.198263	353.195703	353.199361	0.00365755326	1.70329472	0	100	0	0	3
161	64	0	2.29442787	353.199387	353.198374	353.196019	353.199387	0.0033683569	1.70329472	0	100	0	0	3
162	64	0	2.30984069	353.19943	353.198478	353.196309	353.19943	0.00312122543	1.70329472	0	100	0	0	3
163	64	0	2.32525351	353.199463	353.198573	353.196576	353.199463	0.00288675009	1.70329472	0	100	0	0	3
164	65	0	2.34066634	353.199492	353.198662	353.196822	353.199492	0.00266954358	1.70329472	0	100	0	0	3
165	65	0	2.35607916	353.199519	353.198743	353.197049	353.199519	0.00246939676	1.70329472	0	100	0	0	3
166	66	0	2.37149198	353.199544	353.198819	353.197259	353.199544	0.00228511893	1.70329472	0	100	0	0	3
167	66	0	2.3869048	353.199557	353.198888	353.197453	353.199557	0.00210409179	1.70329472	0	100	0	0	3
168	66	0	2.40231762	353.199584	353.198953	353.197632	353.199584	0.0019517993	1.70329472	0	100	0	0	3
169	67	0	2.41773045	353.199597	353.199013	353.197798	353.199597	0.00179869731	1.70329472	0	100	0	0	3
170	67	0	2.43314327	353.199646	353.199069	353.197952	353.199646	0.00169345992	1.70329472	0	100	0	0	3
171	67	0	2.44855609	353.19965	353.19912	353.198093	353.19965	0.00155617408	1.70329472	0	100	0	0	3
172	68	0	2.46396891	353.19968	353.199168	353.198225	353.19968	0.00145417619	1.70329472	0	100	0	0	3
173	68	0	2.47938174	353.199689	353.199212	353.198347	353.199689	0.00134196218	1.70329472	0	100	0	0	3
174	69	0	2.49479456	353.199697	353.199253	353.19846	353.199697	0.00123698209	1.70329472	0	100	0	0	3
175	69	0	2.51020738	353.199706	353.199291	353.198564	353.199706	0.00114231749	1.70329472	0	100	0	0	3
176	69	0	2.5256202	353.199717	353.199326	353.198661	353.199717	0.00105606124	1.70329472	0	100	0	0	3
177	70	0	2.54103302	353.199734	353.199359	353.19875	353.199734	0.000983535166	1.70329472	0	100	0	0	3
178	70	0	2.55644585	353.199742	353.199389	353.198835	353.199742	0.000907230725	1.70329472	0	100	0	0	3
179	70	0	2.57185867	353.19975	353.199416	353.198915	353.19975	0.000835412037	1.70329472	0	100	0	0	3
180	71	0	2.58727149	353.199759	353.199442	353.198986	353.199759	0.00077272995	1.70329472	0	100	0	0	3
181	71	0	2.60268431	353.199768	353.199466	353.199004	353.199768	0.000764367353	1.70329472	0	100	0	0	3
182	71	0	2.61809713	353.199776	353.199489	353.199035	353.199776	0.000741967251	1.70329472	0	100	0	0	3
183	72	0	2.63350996	353.199785	353.199512	353.19907	353.199785	0.000714846935	1.70329472	0	100	0	0	3
184	72	0	2.64892278	353.199799	353.199534	353.199106	353.199799	0.000692714237	1.70329472	0	100	0	0	3
185	72	0	2.6643356	353.199824	353.199556	353.199142	353.199824	0.000681931042	1.70329472	0	100	0	0	3
186	73	0	2.67974842	353.199834	353.199577	353.199176	353.199834	0.000657878562	1.70329472	0	100	0	0	3
187	73	0	2.69516125	353.199837	353.199597	353.19921	353.199837	0.000626958348	1.70329472	0	100	0	0	3
188	74	0	2.71057407	353.199842	353.199616	353.199242	353.199842	0.000599488697	1.70329472	0	100	0	0	3
189	74	0	2.72598689	353.199848	353.199634	353.199274	353.199848	0.000574024062	1.70329472	0	100	0	0	3
190	74	0	2.74139971	353.199866	353.199652	353.199304	353.199866	0.00056233974	1.70329472	0	100	0	0	3
191	75	0	2.75681253	353.199868	353.199669	353.199333	353.199868	0.000535196161	1.70329472	0	100	0	0	3
192	75	0	2.77222536	353.199881	353.199686	353.199361	353.199881	0.000520286855	1.70329472	0	100	0	0	3
193	76	0	2.78763818	353.199885	353.199702	353.199387	353.199885	0.000497488693	1.70329472	0	100	0	0	3
194	76	0	2.803051	353.199888	353.199717	353.19943	353.199888	0.000457690819	1.70329472	0	100	0	0	3
195	76	0	2.81846382	353.199895	353.199731	353.199463	353.199895	0.000431739983	1.70329472	0	100	0	0	3
196	77	0	2.83387664	353.199906	353.199744	353.199492	353.199906	0.000414609031	1.70329472	0	100	0	0	3
197	77	0	2.84928947	353.199908	353.199757	353.199519	353.199908	0.000389053664	1.70329472	0	100	0	0	3
198	78	0	2.86470229	353.19991	353.199769	353.199544	353.19991	0.000366708389	1.70329472	0	100	0	0	3
199	78	0	2.88011511	353.199914	353.19978	353.199557	353.199914	0.000356514241	1.70329472	0	100	0	0	3
200	78	0	2.89552793	353.199917	353.199791	353.199584	353.199917	0.000333601091	1.70329472	0	100	0	0	3
201	79	0	2.91094076	353.199921	353.199801	353.199597	353.199921	0.000324218552	1.70329472	0	100	0	0	3
202	79	0	2.92635358	353.199924	353.199811	353.199646	353.199924	0.000278528844	1.70329472	0	100	0	0	3
203	80	0	2.9417664	353.19993	353.19982	353.19965	353.19993	0.000280134733	1.70329472	0	100	0	0	3
204	80	0	2.95717922	353.199934	353.199828	353.19968	353.199934	0.00025430138	1.70329472	0	100	0	0	3
205	80	0	2.97259204	353.199936	353.199836	353.199689	353.199936	0.000247344564	1.70329472	0	100	0	0	3
206	81	0	2.98800487	353.199939	353.199844	353.199697	353.199939	0.00024189178	1.70329472	0	100	0	0	3
207	81	0	3.00341769	353.199941	353.199851	353.199706	353.199941	0.000234673107	1.70329472	0	100	0	0	3
208	82	0	3.01883051	353.199943	353.199858	353.199717	353.199943	0.000226857544	1.70329472	0	100	0	0	3
209	82	0	3.03424333	353.199946	353.199865	353.199734	353.199946	0.000211892095	1.70329472	0	100	0	0	3
210	82	0	3.04965615	353.199948	353.199872	353.199742	353.199948	0.000206157685	1.70329472	0	100	0	0	3
211	83	0	3.06506898	353.19995	353.199878	353.19975	353.19995	0.000199658425	1.70329472	0	100	0	0	3
212	83	0	3.0804818	353.199952	353.199884	353.199759	353.199952	0.000192929536	1.70329472	0	100	0	0	3
213	83	0	3.09589462	353.199954	353.19989	353.199768	353.199954	0.000186181193	1.70329472	0	100	0	0	3
214	84	0	3.11130744	353.199956	353.199896	353.199776	353.199956	0.000179515508	1.70329472	0	100	0	0	3
215	84	0	3.12672027	353.199958	353.199901	353.199785	353.199958	0.000172997246	1.70329472	0	100	0	0	3
216	84	0	3.14213309	353.19996	353.199906	353.199799	353.19996	0.000160765977	1.70329472	0	100	0	0	3
217	85	0	3.15754591	353.199961	353.199911	353.199824	353.199961	0.000137779512	1.70329472	0	100	0	0	3
218	85	0	3.17295873	353.199963	353.199916	353.199834	353.199963	0.000128981363	1.70329472	0	100	0	0	3
219	86	0	3.18837155	353.199965	353.19992	353.199837	353.199965	0.000128014709	1.70329472	0	100	0	0	3
220	86	0	3.20378438	353.199966	353.199923	353.199842	353.199966	0.000124563937	1.70329472	0	100	0	0	3
221	86	0	3.2191972	353.199968	353.199927	353.199848	353.199968	0.000120108015	1.70329472	0	100	0	0	3
222	87	0	3.23461002	353.199969	353.199931	353.199866	353.199969	0.000102914416	1.70329472	0	100	0	0	3
223	87	0	3.25002284	353.19997	353.199934	353.199868	353.19997	0.000102263591	1.70329472	0	100	0	0	3
224	87	0	3.26543566	353.199971	353.199937	353.199881	353.199971	9.0494955e-05	1.70329472	0	100	0	0	3
225	88	0	3.28084849	353.199972	353.19994	353.199885	353.199972	8.776853e-05	1.70329472	0	100	0	0	3
226	88	0	3.29626131	353.199973	353.199943	353.199888	353.199973	8.5347559e-05	1.70329472	0	100	0	0	3
227	88	0	3.31167413	353.199974	353.199945	353.199895	353.199974	7.93027544e-05	1.70329472	0	100	0	0	3
228	89	0	3.32708695	353.199975	353.199948	353.199906	353.199975	6.83049349e-05	1.70329472	0	100	0	0	3
229	89	0	3.34249978	353.199976	353.19995	353.199908	353.199976	6.78858638e-05	1.70329472	0	100	0	0	3
230	89	0	3.3579126	353.199976	353.199952	353.19991	353.199976	6.59587357e-05	1.70329472	0	100	0	0	3
231	90	0	3.37332542	353.199977	353.199954	353.199914	353.199977	6.35129638e-05	1.70329472	0	100	0	0	3
232	90	0	3.38873824	353.199978	353.199956	353.199917	353.199978	6.09525038e-05	1.70329472	0	100	0	0	3
233	91	0	3.40415106	353.199979	353.199958	353.199921	353.199979	5.84323145e-05	1.70329472	0	100	0	0	3
234	91	0	3.41956389	353.19998	353.19996	353.199924	353.19998	5.59990572e-05	1.70329472	0	100	0	0	3
235	91	0	3.43497671	353.199981	353.199961	353.19993	353.199981	5.14012786e-05	1.70329472	0	100	0	0	3
236	92	0	3.45038953	353.199982	353.199963	353.199934	353.199982	4.79586431e-05	1.70329472	0	100	0	0	3
237	92	0	3.46580235	353.199983	353.199964	353.199936	353.199983	4.65119327e-05	1.70329472	0	100	0	0	3
238	92	0	3.48121517	353.199983	353.199966	353.199939	353.199983	4.47252645e-05	1.70329472	0	100	0	0	3
239	93	0	3.496628	353.199984	353.199967	353.199941	353.199984	4.28241544e-05	1.70329472	0	100	0	0	3
240	93	0	3.51204082	353.199984	353.199968	353.199943	353.199984	4.09205477e-05	1.70329472	0	100	0	0	3
241	93	0	3.52745364	353.199985	353.19997	353.199946	353.199985	3.90900435e-05	1.70329472	0	100	0	0	3
242	94	0	3.54286646	353.199985	353.199971	353.199948	353.199985	3.73818277e-05	1.70329472	0	100	0	0	3
243	94	0	3.55827929	353.199986	353.199972	353.19995	353.199986	3.58061237e-05	1.70329472	0	100	0	0	3
244	94	0	3.57369211	353.199987	353.199973	353.199952	353.199987	3.43533483e-05	1.70329472	0	100	0	0	3
245	95	0	3.58910493	353.199987	353.199974	353.199954	353.199987	3.30041564e-05	1.70329472	0	100	0	0	3
246	95	0	3.60451775	353.199988	353.199975	353.199956	353.199988	3.17255238e-05	1.70329472	0	100	0	0	3
247	96	0	3.61993057	353.199988	353.199976	353.199958	353.199988	3.04895445e-05	1.70329472	0	100	0	0	3
248	96	0	3.6353434	353.199989	353.199977	353.19996	353.199989	2.92756026e-05	1.70329472	0	100	0	0	3
249	96	0	3.65075622	353.199989	353.199978	353.199961	353.199989	2.80732027e-05	1.70329472	0	100	0	0	3
250	97	0	3.66616904	353.19999	353.199979	353.199963	353.19999	2.68811864e-05	1.70329472	0	100	0	0	3
251	97	0	3.68158186	353.19999	353.19998	353.199965	353.19999	2.57114341e-05	1.70329472	0	100	0	0	3
252	98	0	3.69699468	353.199991	353.199981	353.199966	353.199991	2.45823119e-05	1.70329472	0	100	0	0	3
253	98	0	3.71240751	353.199991	353.199981	353.199968	353.199991	2.3524155e-05	1.70329472	0	100	0	0	3
