Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
79	316	0.00257888615	0.330956928	81314.6636	81658.1134	77379.4457	103285.149	21627.0356	0	0	0	0	0	3
80	320	0.00262879553	0.335146256	81307.9981	81651.4662	77379.4457	103285.149	21633.6828	0	0	0	0	0	3
81	323	0.00267892397	0.339335584	81309.7804	81645.0725	77379.4457	103285.149	21640.0765	0	0	0	0	0	3
82	327	0.00272918955	0.343524912	81302.5953	81638.7649	77379.4457	103285.149	21646.3841	0	0	0	0	0	3
83	330	0.00277966841	0.347714241	81304.2252	81632.6896	77379.4457	103285.149	21652.4594	0	0	0	0	0	3
84	334	0.00283026837	0.351903569	81300.8323	81626.7566	77379.4457	103285.149	21658.3924	0	0	0	0	0	3
85	337	0.00288110592	0.356092897	81301.2358	81621.0128	77379.4457	103285.149	21664.1362	0	0	0	0	0	3
86	341	0.00293204625	0.360282225	81296.1566	81615.3688	77379.4457	103285.149	21669.7802	0	0	0	0	0	3
87	344	0.00298320602	0.364471553	81295.0433	81609.8755	77379.4457	103285.149	21675.2735	0	0	0	0	0	3
88	347	0.00303447487	0.368660882	81290.6917	81604.4827	77379.4457	103285.149	21680.6663	0	0	0	0	0	3
89	350	0.00308597454	0.37285021	81290.9239	81599.25	77379.4457	103285.149	21685.899	0	0	0	0	0	3
90	354	0.00313760091	0.377039538	81290.137	81594.1638	77379.4457	103285.149	21690.9852	0	0	0	0	0	3
91	357	0.00318947943	0.381228866	81286.3194	81589.1565	77379.4457	103285.149	21695.9925	0	0	0	0	0	3
92	360	0.00324148201	0.385418195	81284.5798	81584.2703	77379.4457	103285.149	21700.8787	0	0	0	0	0	3
93	364	0.0032937527	0.389607523	81284.5226	81579.5134	77379.4457	103285.149	21705.6356	0	0	0	0	0	3
94	367	0.00334619911	0.393796851	81280.7011	81574.83	77379.4457	103285.149	21710.319	0	0	0	0	0	3
95	370	0.00339888309	0.397986179	81279.6861	81570.2551	77379.4457	103285.149	21714.8939	0	0	0	0	0	3
96	374	0.00345169471	0.402175507	81277.9742	81565.7832	77379.4457	103285.149	21719.3658	0	0	0	0	0	3
97	377	0.00350476125	0.406364836	81277.378	81561.4164	77379.4457	103285.149	21723.7327	0	0	0	0	0	3
98	380	0.00355794459	0.410554164	81272.7706	81557.1017	77379.4457	103285.149	21728.0473	0	0	0	0	0	3
99	384	0.00361134433	0.414743492	81274.2261	81552.919	77379.4457	103285.149	21732.2301	0	0	0	0	0	3
100	387	0.00366470712	0.41893282	81269.6009	81548.7935	77379.4457	103285.149	21736.3555	0	0	0	0	0	3
101	414	0.00371781761	0.423122148	81270.6469	81544.82	77379.4457	103285.149	21740.329	0	0	0	0	0	3
102	418	0.00377111308	0.427311477	81270.628	81540.945	77379.4457	103285.149	21744.204	0	0	0	0	0	3
103	421	0.00382442955	0.431500805	81264.4474	81537.0904	77379.4457	103285.149	21748.0587	0	0	0	0	0	3
104	424	0.00387762411	0.435690133	81260.6915	81533.2986	77379.4457	103285.149	21751.8504	0	0	0	0	0	3
105	428	0.00393085678	0.439879461	81261.8634	81529.6228	77379.4457	103285.149	21755.5262	0	0	0	0	0	3
106	431	0.0039842211	0.444068789	81255.5207	81525.9515	77379.4457	103285.149	21759.1975	0	0	0	0	0	3
107	434	0.00403772327	0.448258118	81258.9125	81522.4131	77379.4457	103285.149	21762.736	0	0	0	0	0	3
108	437	0.00409128825	0.452447446	81256.1973	81518.9276	77379.4457	103285.149	21766.2214	0	0	0	0	0	3
109	441	0.00414481173	0.456636774	81252.138	81515.4825	77379.4457	103285.149	21769.6665	0	0	0	0	0	3
110	444	0.00419850246	0.460826102	81248.549	81512.0689	77379.4457	103285.149	21773.0801	0	0	0	0	0	3
111	447	0.00425215886	0.46501543	81251.5222	81508.7812	77379.4457	103285.149	21776.3678	0	0	0	0	0	3
112	451	0.00430575936	0.469204759	81243.6496	81505.4807	77379.4457	103285.149	21779.6683	0	0	0	0	0	3
113	454	0.00435948806	0.473394087	81247.0883	81502.2961	77379.4457	103285.149	21782.8529	0	0	0	0	0	3
114	457	0.00441353968	0.477583415	81240.2109	81499.0864	77379.4457	103285.149	21786.0626	0	0	0	0	0	3
115	461	0.00446726031	0.481772743	81244.0482	81496.0195	77379.4457	103285.149	21789.1295	0	0	0	0	0	3
116	465	0.00452149798	0.485962071	81236.7877	81492.9099	77379.4457	103285.149	21792.2392	0	0	0	0	0	3
117	468	0.00457538021	0.4901514	81236.5159	81489.8904	77379.4457	103285.149	21795.2586	0	0	0	0	0	3
118	472	0.00462965836	0.494340728	81233.757	81486.8875	77379.4457	103285.149	21798.2615	0	0	0	0	0	3
119	475	0.00468387277	0.498530056	81231.4363	81483.9307	77379.4457	103285.149	21801.2183	0	0	0	0	0	3
120	479	0.00473821288	0.502719384	81234.2299	81481.067	77379.4457	103285.149	21804.082	0	0	0	0	0	3
121	482	0.00479253718	0.506908712	81230.3805	81410.713	77379.4457	102834.556	21806.2641	0	0	0	0	0	3
122	486	0.00484696779	0.511098041	81225.4402	81396.9281	77379.4457	101901.496	21637.3583	0	0	0	0	0	3
123	490	0.00490151208	0.515287369	81225.4122	81383.2045	77379.4457	99644.5933	21222.1701	0	0	0	0	0	3
124	493	0.00495602413	0.519476697	81221.2017	81370.5603	77379.4457	97304.977	19925.5313	0	0	0	0	0	3
125	496	0.00501060867	0.523666025	81224.7825	81359.5961	77379.4457	95362.1975	17982.7518	0	0	0	0	0	3
126	500	0.00506504891	0.527855353	81217.2047	81345.4078	77379.4457	93597.5935	16218.1478	0	0	0	0	0	3
127	503	0.00511987078	0.532044682	81221.0505	81332.4957	77379.4457	92531.2774	15151.8317	0	0	0	0	0	3
128	506	0.0051746957	0.53623401	81215.2017	81320.8763	77379.4457	91325.6699	13946.2241	0	0	0	0	0	3
129	510	0.00522982851	0.540423338	81214.3852	81310.803	77379.4457	89789.5341	12410.0883	0	0	0	0	0	3
130	513	0.00528485605	0.544612666	81212.4833	81302.5588	77379.4457	87509.6152	10130.1695	0	0	0	0	0	3
131	517	0.0053402275	0.548801994	81211.9336	81293.9725	77379.4457	85439.0946	8059.64887	0	0	0	0	0	3
132	520	0.00539529766	0.552991323	81208.5315	81288.3509	77379.4457	83687.9327	6308.48697	0	0	0	0	0	3
133	524	0.00545069637	0.557180651	81207.6861	81285.09	77379.4457	83687.9327	6308.48697	0	0	0	0	0	3
134	527	0.00550610522	0.561369979	81206.7749	81283.723	77379.4457	83687.9327	6308.48697	0	0	0	0	0	3
135	531	0.00556166305	0.565559307	81206.7182	81283.8773	77379.4457	83687.9327	6308.48697	0	0	0	0	0	3
136	535	0.00561693336	0.569748635	81205.4204	81286.2655	77379.4457	83687.9327	6308.48697	0	0	0	0	0	3
137	539	0.00567268731	0.573937964	81203.5667	81289.5106	77379.4457	83687.9327	6308.48697	0	0	0	0	0	3
138	543	0.00572835968	0.578127292	81200.4598	81293.2606	77379.4457	83687.9327	6308.48697	0	0	0	0	0	3
139	547	0.00578429863	0.58231662	81199.8304	81297.7228	77379.4457	83687.9327	6296.89789	0	0	0	0	0	3
140	550	0.00584023096	0.586505948	81198.2719	81302.8665	78407.9413	83687.9327	5279.99134	0	0	0	0	0	3
141	553	0.0058964421	0.590695276	81202.4755	81309.0957	80184.7939	83687.9327	3503.1388	0	0	0	0	0	3
142	557	0.00595287437	0.594884605	81194.8174	81310.9091	80814.6593	83687.9327	2873.27342	0	0	0	0	0	3
143	560	0.00600941322	0.599073933	81195.9497	81307.809	80814.6593	83687.9327	2873.27342	0	0	0	0	0	3
144	564	0.00606477903	0.603263261	81194.7803	81300.8325	80814.6593	83687.9327	2873.27342	0	0	0	0	0	3
145	568	0.00612187149	0.607452589	81194.7862	81292.8275	80814.6593	82564.886	1750.22676	0	0	0	0	0	3
146	571	0.00617769493	0.611641917	81190.8831	81286.2504	80814.6593	81574.2244	759.56519	0	0	0	0	0	3
147	575	0.00623486857	0.615831246	81196.5424	81284.8284	80814.6593	81574.2244	759.56519	0	0	0	0	0	3
148	579	0.0062910128	0.620020574	81188.0869	81286.092	80872.3085	81574.2244	701.915913	0	0	0	0	0	3
149	582	0.00634813028	0.624209902	81192.4205	81287.1695	81188.0869	81574.2244	386.137557	0	0	0	0	0	3
150	586	0.00640451553	0.62839923	81186.3125	81286.268	81186.3125	81574.2244	387.911909	0	0	0	0	0	3
151	589	0.00646157364	0.632588558	81189.0647	81283.4875	81186.3125	81541.5107	355.198153	0	0	0	0	0	3
152	592	0.00651813266	0.636777887	81187.946	81280.9272	81186.3125	81428.7601	242.447568	0	0	0	0	0	3
153	596	0.00657530897	0.640967215	81187.9009	81279.076	81186.3125	81409.7608	223.448299	0	0	0	0	0	3
154	599	0.00663212289	0.645156543	81183.9388	81277.6108	81183.9388	81409.7608	225.82201	0	0	0	0	0	3
155	602	0.00668935101	0.649345871	81188.0033	81276.0956	81183.9388	81409.7608	225.82201	0	0	0	0	0	3
156	606	0.00674641632	0.653535199	81184.2181	81274.4164	81183.9388	81409.7608	225.82201	0	0	0	0	0	3
157	609	0.00680372237	0.657724528	81186.151	81272.6747	81183.9388	81399.0023	215.063501	0	0	0	0	0	3
158	612	0.00686096947	0.661913856	81182.0202	81270.9712	81182.0202	81394.5415	212.521332	0	0	0	0	0	3
159	615	0.00691839392	0.666103184	81185.9447	81269.3326	81182.0202	81392.3342	210.313959	0	0	0	0	0	3
160	619	0.00697592422	0.670292512	81181.1809	81267.6808	81181.1809	81392.3342	211.153286	0	0	0	0	0	3
161	622	0.00703339817	0.67448184	81182.7251	81266.0295	81181.1809	81388.3968	207.215939	0	0	0	0	0	3
162	625	0.00709108772	0.678671169	81180.3237	81264.4032	81180.3237	81388.3968	208.073113	0	0	0	0	0	3
163	629	0.00714858247	0.682860497	81180.9622	81262.7653	81180.3237	81382.493	202.169293	0	0	0	0	0	3
164	632	0.00720649035	0.687049825	81180.7755	81261.1821	81180.3237	81382.493	202.169293	0	0	0	0	0	3
165	636	0.00726526412	0.691239153	81183.6984	81259.5982	81180.3237	81377.9454	197.621721	0	0	0	0	0	3
166	639	0.00732265872	0.695428481	81180.2822	81258.0373	81180.2822	81375.8924	195.61026	0	0	0	0	0	3
167	643	0.00738124041	0.69961781	81181.6618	81256.4916	81180.2822	81370.4655	190.183325	0	0	0	0	0	3
168	646	0.00743868655	0.703807138	81179.8503	81254.987	81179.8503	81370.3491	190.498839	0	0	0	0	0	3
169	649	0.0074972652	0.707996466	81180.3353	81253.4748	81179.8503	81365.594	185.743671	0	0	0	0	0	3
170	652	0.00755482076	0.712185794	81179.1428	81252.0005	81179.1428	81364.5068	185.364048	0	0	0	0	0	3
171	656	0.00761343053	0.716375122	81179.3498	81250.5247	81179.1428	81361.1092	181.966446	0	0	0	0	0	3
172	659	0.00767110162	0.720564451	81177.2829	81249.0679	81177.2829	81359.6935	182.410556	0	0	0	0	0	3
173	662	0.00772977302	0.724753779	81176.9536	81247.6086	81176.9536	81353.5549	176.601362	0	0	0	0	0	3
174	666	0.0077874215	0.728943107	81177.5649	81246.2144	81176.9536	81353.5549	176.601362	0	0	0	0	0	3
175	669	0.00784620783	0.733132435	81176.4614	81244.7994	81176.4614	81349.6939	173.232484	0	0	0	0	0	3
176	672	0.00790384265	0.737321763	81176.1075	81243.4426	81176.1075	81349.6939	173.586455	0	0	0	0	0	3
177	675	0.00796273512	0.741511092	81175.1604	81242.0493	81175.1604	81346.2413	171.080916	0	0	0	0	0	3
178	679	0.00802045844	0.74570042	81177.1645	81240.7415	81175.1604	81346.2413	171.080916	0	0	0	0	0	3
179	682	0.00807941121	0.749889748	81174.5369	81239.3733	81174.5369	81342.4781	167.941292	0	0	0	0	0	3
180	685	0.00813703303	0.754079076	81175.3041	81238.0706	81174.5369	81342.4781	167.941292	0	0	0	0	0	3
181	689	0.00819587168	0.758268404	81174.1394	81236.7329	81174.1394	81340.1466	166.007174	0	0	0	0	0	3
182	692	0.00825329263	0.762457733	81174.6841	81235.4389	81174.1394	81340.1466	166.007174	0	0	0	0	0	3
183	696	0.0083119291	0.766647061	81173.0221	81234.1149	81173.0221	81339.5792	166.557115	0	0	0	0	0	3
184	699	0.00836898771	0.770836389	81174.9055	81232.8505	81173.0221	81339.5792	166.557115	0	0	0	0	0	3
185	703	0.00842732313	0.775025717	81172.7585	81231.5355	81172.7585	81338.1917	165.433169	0	0	0	0	0	3
186	706	0.00848397394	0.779215045	81174.0652	81230.2704	81172.7585	81338.1917	165.433169	0	0	0	0	0	3
187	709	0.00854200005	0.783404374	81172.9274	81228.973	81172.7585	81334.1149	161.356363	0	0	0	0	0	3
188	713	0.00859831567	0.787593702	81174.3891	81227.7354	81172.7585	81332.6148	159.856253	0	0	0	0	0	3
189	716	0.00865572819	0.79178303	81173.9677	81226.4953	81172.7585	81328.9567	156.198126	0	0	0	0	0	3
190	721	0.00871253824	0.795972358	81172.9965	81225.2866	81172.7585	81328.9567	156.198126	0	0	0	0	0	3
191	725	0.00877018877	0.800161686	81173.5821	81224.0864	81172.7585	81328.9567	156.198126	0	0	0	0	0	3
192	728	0.00882703536	0.804351015	81174.504	81222.9036	81172.7585	81328.9567	156.198126	0	0	0	0	0	3
193	732	0.0088848679	0.808540343	81173.4084	81221.6865	81172.7585	81323.6506	150.8921	0	0	0	0	0	3
194	735	0.00894187456	0.812729671	81173.1287	81220.5142	81172.7585	81322.5002	149.741658	0	0	0	0	0	3
195	738	0.00899989427	0.816918999	81173.0951	81219.3422	81172.7585	81319.0774	146.318875	0	0	0	0	0	3
196	742	0.00905708209	0.821108327	81173.0887	81218.2334	81172.7585	81319.0774	146.318875	0	0	0	0	0	3
197	745	0.00911518117	0.825297656	81175.2133	81217.1059	81172.7585	81314.6636	141.905064	0	0	0	0	0	3
198	748	0.00917255042	0.829486984	81172.0726	81216.0188	81172.0726	81314.6636	142.59102	0	0	0	0	0	3
199	752	0.00923076275	0.833676312	81175.4217	81214.9259	81172.0726	81309.7804	137.707822	0	0	0	0	0	3
200	755	0.00928831771	0.83786564	81172.4208	81213.861	81172.0726	81309.7804	137.707822	0	0	0	0	0	3
201	777	0.00934668667	0.842054968	81175.3507	81212.8027	81172.0726	81304.2252	132.152564	0	0	0	0	0	3
