Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
85	144	0	1.06717827	410.085484	341.655126	243.433294	411.717688	73.3181959	5.05071503	0	6.8	0	0	3
86	146	0	1.07973331	409.416869	345.798396	243.433294	411.717688	77.4614658	5.05071503	0	6.5	0	0	3
87	147	0	1.09228835	408.765338	349.931697	244.328235	411.717688	81.5947669	5.05071503	0	6.1	0	0	3
88	149	0	1.10484339	408.168762	354.02771	245.829395	411.717688	85.6907801	5.05071503	0	5.8	0	0	3
89	151	0	1.11739842	407.671258	358.073757	247.989318	411.717688	89.7368267	5.05071503	0	5.6	0	0	3
90	153	0	1.12995346	407.283766	362.056118	250.655404	411.717688	93.7191879	5.05071503	0	5.3	0	0	3
91	154	0	1.1425085	407.016612	365.965148	254.550071	411.717688	97.6282181	5.05071503	0	5.1	0	0	3
92	156	0	1.15506354	406.858843	369.772867	259.184914	411.717688	101.435937	5.05071503	0	4.9	0	0	3
93	158	0	1.16761858	406.73289	373.461567	264.411554	411.717688	105.124637	5.05071503	0	4.8	0	0	3
94	160	0	1.18017362	406.819639	377.021769	270.926649	411.717688	108.684839	5.05071503	0	4.6	0	0	3
95	162	0	1.19272866	406.971992	380.422902	277.814853	411.717688	112.085972	5.05071503	0	4.5	0	0	3
96	164	0	1.20528369	407.204608	383.657646	285.674092	411.717688	115.320716	5.05071503	0	4.3	0	0	3
97	166	0	1.21783873	407.461649	386.702335	294.038081	411.717688	117.679607	5.05071503	0	4.2	0	0	3
98	167	0	1.23039377	407.613383	389.541718	302.889349	411.717688	108.828339	5.05071503	0	4.6	0	0	3
99	169	0	1.24294881	407.706948	392.162158	311.920341	411.717688	99.7973473	5.05071503	0	5	0	0	3
100	171	0	1.25550385	407.799401	394.559134	321.011043	411.717688	90.7066446	5.05071503	0	5.5	0	0	3
101	173	0	1.26805889	407.798737	396.728827	329.988791	411.717688	81.7288974	5.05071503	0	6.1	0	0	3
102	175	0	1.28061393	407.691427	398.671392	338.745049	411.717688	72.9726386	5.05071503	0	6.9	0	0	3
103	177	0	1.29316896	407.452757	400.389085	347.127441	411.717688	64.5902471	5.05071503	0	7.8	0	0	3
104	179	0	1.305724	407.059484	401.887386	355.104057	411.717688	56.6136308	5.05071503	0	8.9	0	0	3
105	180	0	1.31827904	406.56149	403.173822	362.526092	411.717688	49.1915958	5.05071503	0	10.2	0	0	3
106	182	0	1.33083408	405.923073	404.258747	369.484681	411.717688	42.2330065	5.05071503	0	11.9	0	0	3
107	184	0	1.34338912	405.153386	405.150464	375.841269	411.717688	35.8764193	5.05071503	0	14	0	0	3
108	186	0	1.35594416	404.226592	405.860097	381.691303	411.717688	30.0263844	5.05071503	0	16.8	0	0	3
109	187	0	1.36849919	403.065782	406.394459	386.985765	411.717688	24.7319231	5.05071503	0	20.4	0	0	3
110	189	0	1.38105423	401.779857	406.764312	391.77462	411.717688	19.9430678	5.05071503	0	25.3	0	0	3
111	191	0	1.39360927	400.280084	406.976948	395.971465	411.717688	15.7462227	5.05071503	0	32	0	0	3
112	192	0	1.40616431	398.633453	407.043498	398.633453	411.717688	13.0842345	5.05071503	0	38.6	0	0	3
113	194	0	1.41871935	396.873456	406.974538	396.873456	411.717688	14.8442317	5.05071503	0	34	0	0	3
114	196	0	1.43127439	395.073676	406.783378	395.073676	411.717688	16.6440115	5.05071503	0	30.3	0	0	3
115	197	0	1.44382943	393.158101	406.479629	393.158101	411.717688	18.5595867	5.05071503	0	27.2	0	0	3
116	199	0	1.45638446	391.134735	406.072194	391.134735	411.717688	20.5829532	5.05071503	0	24.5	0	0	3
117	201	0	1.4689395	389.215456	405.574143	389.215456	411.717688	22.5022323	5.05071503	0	22.4	0	0	3
118	203	0	1.48149454	387.222784	404.995988	387.222784	411.717688	24.4949043	5.05071503	0	20.6	0	0	3
119	206	0	1.49404958	385.180236	404.346539	385.180236	411.717688	26.5374521	5.05071503	0	19	0	0	3
120	208	0	1.50660462	383.13319	403.634923	383.13319	411.717688	28.5844982	5.05071503	0	17.6	0	0	3
121	210	0	1.51915966	381.079142	402.868959	381.079142	411.565247	30.4861043	5.05071503	0	16.5	0	0	3
122	211	0	1.53171469	379.159213	402.058809	379.159213	411.215356	32.0561428	5.05071503	0	15.7	0	0	3
123	213	0	1.54426973	377.182246	401.207981	377.182246	410.703438	33.5211916	5.05071503	0	15	0	0	3
124	214	0	1.55682477	375.210087	400.320647	375.210087	410.085484	34.875397	5.05071503	0	14.4	0	0	3
125	216	0	1.56937981	373.453351	399.404844	373.453351	409.416869	35.9635186	5.05066652	0	14	0	0	3
126	218	0	1.58193485	371.559869	398.458419	371.559869	408.765338	37.2054691	5.05062011	0	13.5	0	0	3
127	219	0	1.59448989	370.059087	397.490763	370.059087	408.168762	38.1096757	5.05000444	0	13.2	0	0	3
128	221	0	1.60704493	368.382887	396.496116	368.382887	407.799401	39.4165147	5.0484762	0	12.8	0	0	3
129	223	0	1.61959996	366.879297	395.476317	366.879297	407.799401	40.9201042	5.04711931	0	12.3	0	0	3
130	224	0	1.632155	365.455306	394.430605	365.455306	407.799401	41.0783499	5.04711931	0	12.2	0	0	3
131	226	0	1.64471004	364.32341	393.363275	364.32341	407.799401	37.2706306	5.04711931	0	13.5	0	0	3
132	228	0	1.65726508	363.092598	392.269119	363.092598	407.799401	33.5819312	5.04711931	0	15	0	0	3
133	229	0	1.66982012	361.881724	391.14784	361.881724	407.799401	30.0217291	5.04711931	0	16.8	0	0	3
134	231	0	1.68237516	361.036252	390.003255	361.036252	407.799401	26.6205955	5.04711931	0	18.9	0	0	3
135	232	0	1.69493019	360.247522	388.835143	360.247522	407.799401	23.3858516	5.04711931	0	21.5	0	0	3
136	234	0	1.70748523	359.367105	387.639206	359.367105	407.799401	20.3411627	5.04711931	0	24.8	0	0	3
137	236	0	1.72004027	358.664179	386.419269	358.664179	407.799401	20.6242288	5.04711931	0	24.4	0	0	3
138	237	0	1.73259531	358.232725	385.184753	358.232725	407.799401	21.8587453	5.04711931	0	23	0	0	3
139	239	0	1.74515035	357.287506	383.924267	357.287506	407.799401	23.1192313	5.04711931	0	21.8	0	0	3
140	241	0	1.75770539	357.038465	382.655243	357.038465	407.798737	24.3882547	5.04711931	0	20.6	0	0	3
141	242	0	1.77026043	356.329563	381.368514	356.329563	407.691427	25.6749841	5.04711931	0	19.6	0	0	3
142	244	0	1.78281546	356.004228	380.076334	356.004228	407.452757	26.967164	5.04711931	0	18.7	0	0	3
143	245	0	1.7953705	355.309149	378.772744	355.309149	407.059484	28.2707542	5.04711931	0	17.8	0	0	3
144	247	0	1.80792554	354.994788	377.471126	354.994788	406.56149	29.5723716	5.04711931	0	17	0	0	3
145	249	0	1.82048058	354.654698	376.173456	354.654698	405.923073	30.8700414	5.04711931	0	16.3	0	0	3
146	250	0	1.83303562	354.173065	374.879706	354.173065	405.153386	32.1637916	5.04711931	0	15.6	0	0	3
147	252	0	1.84559066	353.750692	373.594639	353.750692	404.226592	33.448859	5.04711931	0	15	0	0	3
148	253	0	1.8581457	353.402412	372.324034	353.402412	403.065782	34.7194634	5.04711931	0	14.5	0	0	3
149	255	0	1.87070073	353.103466	371.074976	353.103466	401.779857	35.9685213	5.04711931	0	14	0	0	3
150	256	0	1.88325577	352.997467	369.855417	352.997467	400.280084	37.1880811	5.04711931	0	13.5	0	0	3
151	258	0	1.89581081	352.88306	368.670491	352.88306	398.633453	38.3730067	5.04711931	0	13.1	0	0	3
152	260	0	1.90836585	352.57374	367.518998	352.57374	396.873456	39.4555398	5.04711931	0	12.7	0	0	3
153	261	0	1.92092089	352.29725	366.404593	352.29725	395.073676	40.3787852	5.04711931	0	12.4	0	0	3
154	263	0	1.93347593	352.256586	365.334166	352.256586	393.158101	40.9015153	5.04711931	0	12.3	0	0	3
155	265	0	1.94603096	352.144285	364.30882	352.144285	391.134735	38.9904494	5.04711931	0	12.9	0	0	3
156	266	0	1.958586	351.967598	363.329642	351.967598	389.215456	37.2478579	5.04711931	0	13.5	0	0	3
157	268	0	1.97114104	351.800791	362.394275	351.800791	387.222784	35.4219927	5.04711931	0	14.2	0	0	3
158	269	0	1.98369608	351.609493	361.503943	351.609493	385.180236	33.5707432	5.04711931	0	15	0	0	3
159	271	0	1.99625112	351.68834	360.666646	351.609493	383.13319	31.5236971	5.04711931	0	16	0	0	3
160	273	0	2.00880616	351.696871	359.880738	351.609493	381.079142	29.4696498	5.04711931	0	17.1	0	0	3
161	274	0	2.0213612	351.464531	359.140372	351.464531	379.159213	27.6946824	5.04711931	0	18.2	0	0	3
162	276	0	2.03391623	351.268346	358.443101	351.268346	377.182246	25.9139004	5.04711931	0	19.4	0	0	3
163	277	0	2.04647127	351.325517	357.796683	351.268346	375.210087	23.9417408	5.04711931	0	21	0	0	3
164	279	0	2.05902631	351.308552	357.199144	351.268346	373.453351	22.1850045	5.04711931	0	22.7	0	0	3
165	280	0	2.07158135	351.367644	356.647002	351.268346	371.559869	20.2915226	5.04711931	0	24.8	0	0	3
166	282	0	2.08413639	351.119616	356.135995	351.119616	370.059087	18.939471	5.04711931	0	26.6	0	0	3
167	284	0	2.09669143	350.944596	355.658133	350.944596	368.382887	17.4382906	5.04711931	0	28.9	0	0	3
168	285	0	2.10924646	351.052912	355.224884	350.944596	366.879297	15.934701	5.04711931	0	31.6	0	0	3
169	287	0	2.1218015	351.059648	354.829392	350.944596	365.455306	14.5107097	5.04711931	0	34.7	0	0	3
170	288	0	2.13435654	350.979929	354.467508	350.944596	364.32341	13.3788139	5.04711931	0	37.7	0	0	3
171	290	0	2.14691158	351.000183	354.134427	350.944596	363.092598	12.1480015	5.04711931	0	41.5	0	0	3
172	291	0	2.15946662	350.873033	353.828938	350.873033	361.881724	11.0086915	5.04711931	0	45.8	0	0	3
173	293	0	2.17202166	350.874087	353.553747	350.873033	361.036252	10.1632189	5.04711931	0	49.6	0	0	3
174	295	0	2.1845767	350.668881	353.294563	350.668881	360.247522	9.57864139	5.04711931	0	52.6	0	0	3
175	296	0	2.19713173	350.816144	353.058778	350.668881	359.367105	8.69822392	5.04711931	0	58	0	0	3
176	298	0	2.20968677	350.63263	352.840417	350.63263	358.664179	8.03154952	5.04711931	0	62.8	0	0	3
177	300	0	2.22224181	350.698055	352.641263	350.63263	358.232725	7.60009481	5.04711931	0	66.4	0	0	3
178	301	0	2.23479685	350.64244	352.451506	350.63263	357.287506	6.6548764	5.04711931	0	75.8	0	0	3
179	303	0	2.24735189	350.606894	352.284491	350.606894	357.038465	6.43157055	5.04711931	0	78.4	0	0	3
180	304	0	2.25990693	350.618765	352.123999	350.606894	356.329563	5.72266817	5.04711931	0	88.1	0	0	3
181	306	0	2.27246197	350.814315	351.986117	350.606894	356.004228	5.39733374	5.04711931	0	93.5	0	0	3
182	307	0	2.285017	350.512971	351.848836	350.512971	355.309149	4.79617871	5.04711931	0	100	0	0	3
183	309	0	2.29757204	350.589782	351.730852	350.512971	354.994788	4.48181708	5.04711931	0	100	0	0	3
184	310	0	2.31012708	350.712208	351.623787	350.512971	354.654698	4.14172777	5.04711931	0	100	0	0	3
185	312	0	2.32268212	350.592949	351.522244	350.512971	354.173065	3.66009418	5.04711931	0	100	0	0	3
186	314	0	2.33523716	350.636644	351.433833	350.512971	353.750692	3.23772091	5.04711931	0	100	0	0	3
187	315	0	2.3477922	350.775665	351.359457	350.512971	353.402412	2.88944168	5.04711931	0	100	0	0	3
188	317	0	2.36034723	350.621547	351.289936	350.512971	353.103466	2.59049534	5.04711931	0	100	0	0	3
189	318	0	2.37290227	350.635913	351.228247	350.512971	352.997467	2.4844966	5.04711931	0	100	0	0	3
190	320	0	2.38545731	350.637086	351.169237	350.512971	352.88306	2.37008922	5.04711931	0	100	0	0	3
191	322	0	2.39801235	350.673316	351.113994	350.512971	352.57374	2.06076947	5.04711931	0	100	0	0	3
192	323	0	2.41056739	350.761448	351.068686	350.512971	352.29725	1.78427884	5.04711931	0	100	0	0	3
