Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
119	206	0	1.49404958	474.375934	743.842509	474.375934	1052.3975	412.240223	29.0275703	0	0	0	0	3
120	208	0	1.50660462	468.251115	729.238849	468.251115	1039.61608	426.843883	29.0275703	0	0	0	0	3
121	210	0	1.51915966	462.668821	714.815168	462.668821	1025.85339	441.267564	29.0275703	0	0	0	0	3
122	211	0	1.53171469	457.55198	700.607632	457.55198	1006.15099	455.475099	29.0275703	0	0	0	0	3
123	213	0	1.54426973	452.835761	686.774752	452.835761	982.325622	468.943187	29.0275703	0	0	0	0	3
124	214	0	1.55682477	448.512266	673.429418	448.512266	960.718029	480.188531	29.0275703	0	0	0	0	3
125	216	0	1.56937981	444.518168	660.524421	444.518168	946.619205	489.504625	29.0275703	0	0	0	0	3
126	218	0	1.58193485	440.812318	647.879249	440.812318	937.533615	496.721297	29.0275703	0	0	0	0	3
127	219	0	1.59448989	437.423726	635.376502	437.423726	928.882814	491.459087	29.0275703	0	0	0	0	3
128	221	0	1.60704493	434.250065	623.010683	434.250065	918.178252	483.928187	29.0275703	0	0	0	0	3
129	223	0	1.61959996	431.322937	610.8393	431.322937	907.678339	476.355402	29.0275703	0	0	0	0	3
130	224	0	1.632155	428.658673	598.863809	428.658673	894.136028	465.477355	29.0275703	0	0	0	0	3
131	226	0	1.64471004	426.091752	587.162702	426.091752	878.302438	452.210686	29.0275703	0	0	0	0	3
132	228	0	1.65726508	423.787566	575.79983	423.787566	860.540047	436.752481	29.0275703	0	0	0	0	3
133	229	0	1.66982012	421.624952	564.826952	421.624952	842.527928	420.902976	29.0275703	0	0	0	0	3
134	231	0	1.68237516	419.611129	554.254032	419.611129	825.856478	406.245349	29.0275703	0	0	0	0	3
135	232	0	1.69493019	417.749563	544.05136	417.749563	809.819558	392.069996	29.0275703	0	0	0	0	3
136	234	0	1.70748523	415.978566	534.205335	415.978566	793.318167	377.339601	29.0275703	0	0	0	0	3
137	236	0	1.72004027	414.354002	524.731231	414.354002	775.663569	361.309567	29.0275703	0	0	0	0	3
138	237	0	1.73259531	412.811084	515.659919	412.811084	757.043795	344.232711	29.0275703	0	0	0	0	3
139	239	0	1.74515035	411.403715	507.018917	411.403715	737.474699	326.070984	29.0275703	0	0	0	0	3
140	241	0	1.75770539	410.078355	498.834008	410.078355	716.901908	306.823553	29.0275703	0	0	0	0	3
141	242	0	1.77026043	408.835207	491.13234	408.835207	695.863341	287.028133	29.0275703	0	0	0	0	3
142	244	0	1.78281546	407.675834	483.927653	407.675834	674.613266	266.937432	29.0275703	0	0	0	0	3
143	245	0	1.7953705	406.630454	477.228082	406.630454	654.327872	247.697418	29.0275703	0	0	0	0	3
144	247	0	1.80792554	405.646854	471.011057	405.646854	635.258092	229.611239	29.0275703	0	0	0	0	3
145	249	0	1.82048058	404.680859	465.246626	404.680859	617.348837	212.667979	29.0275703	0	0	0	0	3
146	250	0	1.83303562	403.839535	459.908894	403.839535	600.607527	196.767992	29.0275703	0	0	0	0	3
147	252	0	1.84559066	403.055924	454.970104	403.055924	585.156668	182.100744	29.0275703	0	0	0	0	3
148	253	0	1.8581457	402.27147	450.397974	402.27147	571.033222	168.761753	29.0275703	0	0	0	0	3
149	255	0	1.87070073	401.579644	446.161634	401.579644	557.96359	156.383946	29.0275703	0	0	0	0	3
150	256	0	1.88325577	400.961463	442.236581	400.961463	545.908002	144.946539	29.0275703	0	0	0	0	3
151	258	0	1.89581081	400.365181	438.59801	400.365181	534.611856	134.246675	29.0275703	0	0	0	0	3
152	260	0	1.90836585	399.818814	435.228184	399.818814	524.054789	124.235975	29.0275703	0	0	0	0	3
153	261	0	1.92092089	399.330589	432.110079	399.330589	514.219084	114.888494	29.0275703	0	0	0	0	3
154	263	0	1.93347593	398.905098	429.22723	398.905098	504.985057	106.07996	29.0275703	0	0	0	0	3
155	265	0	1.94603096	398.501821	426.565149	398.501821	496.394376	97.8925549	29.0275703	0	0	0	0	3
156	266	0	1.958586	398.165508	424.109427	398.165508	488.384246	90.2187374	29.0275703	0	0	0	0	3
157	268	0	1.97114104	397.838316	421.845779	397.838316	481.056135	83.2178191	29.0275703	0	0	0	0	3
158	269	0	1.98369608	397.584637	419.758991	397.584637	474.375934	76.7912966	29.0275703	0	0	0	0	3
159	271	0	1.99625112	397.373385	417.833928	397.373385	468.251115	70.8777297	29.0275703	0	0	0	0	3
160	273	0	2.00880616	397.163666	416.056741	397.163666	462.668821	65.5051554	29.0275703	0	0	0	0	3
161	274	0	2.0213612	397.003174	414.4151	397.003174	457.55198	60.5488055	29.0275703	0	0	0	0	3
162	276	0	2.03391623	396.880042	412.898302	396.880042	452.835761	55.9557193	29.0275703	0	0	0	0	3
163	277	0	2.04647127	396.787385	411.497092	396.787385	448.512266	51.7248815	29.0275703	0	0	0	0	3
164	279	0	2.05902631	396.693923	410.201634	396.693923	444.518168	47.8242442	29.0275703	0	0	0	0	3
165	280	0	2.07158135	396.629575	409.004419	396.629575	440.812318	44.1827426	29.0275703	0	0	0	0	3
166	282	0	2.08413639	396.563043	407.898187	396.563043	437.423726	40.8606837	29.0275703	0	0	0	0	3
167	284	0	2.09669143	396.553351	406.876428	396.553351	434.250065	37.6967142	29.0275703	0	0	0	0	3
168	285	0	2.10924646	396.528621	405.933392	396.528621	431.322937	34.7943164	29.0275703	0	0	0	0	3
169	287	0	2.1218015	396.501957	405.062867	396.501957	428.658673	32.1567158	29.0275703	0	0	0	0	3
170	288	0	2.13435654	396.486489	404.258563	396.486489	426.091752	29.6052631	29.0275703	0	0	0	0	3
171	290	0	2.14691158	396.509081	403.518996	396.486489	423.787566	27.3010776	29.0275703	0	0	0	0	3
172	291	0	2.15946662	396.50385	402.836903	396.486489	421.624952	25.1384635	29.0275703	0	0	0	0	3
173	293	0	2.17202166	396.506787	402.208949	396.486489	419.611129	23.1246402	29.0275703	0	0	0	0	3
174	295	0	2.1845767	396.537813	401.632116	396.486489	417.749563	21.2630743	29.0275703	0	0	0	0	3
175	296	0	2.19713173	396.584956	401.103001	396.486489	415.978566	19.4920773	29.0275703	0	0	0	0	3
176	298	0	2.20968677	396.579723	400.61803	396.486489	414.354002	17.8675134	29.0275703	0	0	0	0	3
177	300	0	2.22224181	396.625543	400.174818	396.486489	412.811084	16.3245958	29.0275703	0	0	0	0	3
178	301	0	2.23479685	396.657891	399.770988	396.486489	411.403715	14.9172266	29.0275703	0	0	0	0	3
179	303	0	2.24735189	396.698604	399.403361	396.486489	410.078355	13.5918668	29.0275703	0	0	0	0	3
180	304	0	2.25990693	396.723498	399.069489	396.486489	408.835207	12.3487189	29.0275703	0	0	0	0	3
181	306	0	2.27246197	396.751307	398.767392	396.486489	407.675834	11.1893455	29.0275703	0	0	0	0	3
182	307	0	2.285017	396.793499	398.495333	396.486489	406.630454	10.1439653	29.0275703	0	0	0	0	3
183	309	0	2.29757204	396.837553	398.250511	396.486489	405.646854	9.16036491	29.0275703	0	0	0	0	3
184	310	0	2.31012708	396.833635	398.03018	396.486489	404.680859	8.19436989	29.0275703	0	0	0	0	3
185	312	0	2.32268212	396.905165	397.835788	396.486489	403.839535	7.35304653	29.0275703	0	0	0	0	3
186	314	0	2.33523716	396.937841	397.663246	396.486489	403.055924	6.56943504	29.0275703	0	0	0	0	3
187	315	0	2.3477922	396.983023	397.511423	396.486489	402.27147	5.78498112	29.0275703	0	0	0	0	3
188	317	0	2.36034723	396.997725	397.379579	396.486489	401.579644	5.09315538	29.0275703	0	0	0	0	3
189	318	0	2.37290227	397.046149	397.266242	396.486489	400.961463	4.47497441	29.0275703	0	0	0	0	3
190	320	0	2.38545731	397.080192	397.16921	396.486489	400.365181	3.8786923	29.0275703	0	0	0	0	3
191	322	0	2.39801235	397.126325	397.088239	396.486489	399.818814	3.33232515	29.0275703	0	0	0	0	3
192	323	0	2.41056739	397.149426	397.021504	396.486489	399.330589	2.8441008	29.0275703	0	0	0	0	3
